userid|query|service_class|query_cpu_time|query_blocks_read|query_execution_time|query_cpu_usage_percent|query_temp_blocks_to_disk|segment_execution_time|cpu_skew|io_skew|scan_row_count|join_row_count|nested_loop_join_row_count|return_row_count|spectrum_scan_row_count|spectrum_scan_size_mb|query_queue_time|service_class_name|xid|elapsed|starttime|endtime|aborted|source_query|concurrency_scaling_status_txt|from_sp_call|substring
100|615197|6|1023|247322|70|63.98||35|2.26|2.08|17799095808|878613532||||||Default queue                                                   |5108155|69710724|2024-12-18 10:18:41.618803|2024-12-18 10:19:51.329527|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62988bb06cab8(l_orderkey, l_suppke
100|833714|6|1013|245805|70|63.62||35|2.50|2.21|17777809920|878358235||||||Default queue                                                   |5585686|69650426|2024-12-19 14:03:23.466984|2024-12-19 14:04:33.11741|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299ffc76188c(l_orderkey, l_suppke
100|828711|6|1006|244777|70|63.86||34|2.15|2.11|17603597312|878613532||||||Default queue                                                   |5496221|69634203|2024-12-19 08:56:44.031379|2024-12-19 08:57:53.665582|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299bb3d23c50(l_orderkey, l_suppke
100|834580|6|1005|243302|70|63.68||35|2.38|2.08|17528278016|878517245||||||Default queue                                                   |5601713|69627841|2024-12-19 14:58:38.706451|2024-12-19 14:59:48.334292|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629a0c207826f(l_orderkey, l_suppke
100|613758|6|1010|245777|70|63.85||34|2.64|2.09|17790803968|877664890||||||Default queue                                                   |5083445|69624423|2024-12-18 08:54:02.36824|2024-12-18 08:55:11.992663|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629878c5096ca(l_orderkey, l_suppke
100|617465|6|1014|245033|70|63.70||34|3.53|3.05|17741346009|876903909||||||Default queue                                                   |5149386|69615690|2024-12-18 12:41:00.109243|2024-12-18 12:42:09.724933|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298ab7f0f5bd(l_orderkey, l_suppke
100|826634|6|1006|246137|70|63.24||35|2.39|2.46|17767985664|877030208||||||Default queue                                                   |5458607|69607518|2024-12-19 06:48:05.1493|2024-12-19 06:49:14.756818|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62999e7c5dcb0(l_orderkey, l_suppke
100|824828|6|999|243510|70|62.96||35|3.75|3.64|17642351616|877361102||||||Default queue                                                   |5426770|69578492|2024-12-19 04:58:08.652704|2024-12-19 04:59:18.231196|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629985e8dbd7f(l_orderkey, l_suppke
100|614584|6|1024|247637|70|63.96||34|1.72|1.44|17809150976|876903909||||||Default queue                                                   |5098376|69471695|2024-12-18 09:45:24.639304|2024-12-18 09:46:34.110999|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298844012c24(l_orderkey, l_suppke
100|615476|6|1009|243658|70|63.76||34|2.77|2.48|17572340224|878517245||||||Default queue                                                   |5113743|69461685|2024-12-18 10:38:01.618351|2024-12-18 10:39:11.080036|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298900293b51(l_orderkey, l_suppke
100|831510|6|1006|245582|70|63.95||34|2.47|2.22|17707864576|878613532||||||Default queue                                                   |5546159|69379193|2024-12-19 11:48:14.218646|2024-12-19 11:49:23.597839|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299e191ca016(l_orderkey, l_suppke
100|830972|6|1008|246025|70|64.00||35|2.46|2.09|17751848187|876903909||||||Default queue                                                   |5536931|69372526|2024-12-19 11:16:24.60997|2024-12-19 11:17:33.982496|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299da758cfc0(l_orderkey, l_suppke
100|825289|6|1007|245549|70|63.72||35|3.59|3.12|17764039424|878358235||||||Default queue                                                   |5435343|69259783|2024-12-19 05:28:03.81856|2024-12-19 05:29:13.078343|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62998c99120b5(l_orderkey, l_suppke
100|823701|6|1015|247520|70|64.46||34|1.40|1.24|17773779456|876903909||||||Default queue                                                   |5405505|69243494|2024-12-19 03:44:47.140842|2024-12-19 03:45:56.384336|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62997583077e2(l_orderkey, l_suppke
100|831851|6|1007|245872|70|63.92||34|2.06|1.98|17720279424|878517245||||||Default queue                                                   |5551575|69170826|2024-12-19 12:06:23.61721|2024-12-19 12:07:32.788036|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299e5a1ca31d(l_orderkey, l_suppke
100|828217|6|1008|245672|70|64.11||35|2.70|2.51|17792420352|876903909||||||Default queue                                                   |5486952|69140875|2024-12-19 08:24:52.409448|2024-12-19 08:26:01.550323|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299b41df5989(l_orderkey, l_suppke
100|830245|6|999|245415|70|63.72||35|4.03|4.00|17689118720|877664890||||||Default queue                                                   |5522912|69095639|2024-12-19 10:27:56.27063|2024-12-19 10:29:05.366269|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299cfa082f00(l_orderkey, l_suppke
100|828994|6|1009|246042|70|64.09||34|3.47|3.36|17676764480|878517245||||||Default queue                                                   |5501630|69057579|2024-12-19 09:15:23.229147|2024-12-19 09:16:32.286726|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299bf68bcd0f(l_orderkey, l_suppke
100|827093|6|1013|246587|70|63.77||34|1.55|1.22|17656413184|877206240||||||Default queue                                                   |5467206|69049633|2024-12-19 07:17:42.471278|2024-12-19 07:18:51.520911|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299a51ac3322(l_orderkey, l_suppke
100|825357|6|998|243914|69|63.88||34|1.85|1.86|17665565696|876903909||||||Default queue                                                   |5436594|68990271|2024-12-19 05:32:28.999417|2024-12-19 05:33:37.989688|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62998d9597267(l_orderkey, l_suppke
100|833792|6|1010|245770|69|64.19||35|2.29|1.83|17719263232|876903909||||||Default queue                                                   |5586994|68911288|2024-12-19 14:07:52.527104|2024-12-19 14:09:01.438392|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629a00c86f96d(l_orderkey, l_suppke
100|832134|6|1010|247181|69|64.62||34|1.73|1.51|17733057344|876903909||||||Default queue                                                   |5555951|68586607|2024-12-19 12:21:33.299865|2024-12-19 12:22:41.886472|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299e905cb8ba(l_orderkey, l_suppke
100|615702|6|1006|245582|69|64.21||34|2.45|2.50|17690882048|876903909||||||Default queue                                                   |5118034|68567892|2024-12-18 10:53:04.230148|2024-12-18 10:54:12.79804|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62989360135ee(l_orderkey, l_suppke
100|829225|6|1013|248702|69|64.76||35|1.25|1.08|17773065728|876903909||||||Default queue                                                   |5505911|68546092|2024-12-19 09:30:12.443854|2024-12-19 09:31:20.989946|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299c2b8e7be9(l_orderkey, l_suppke
100|826487|6|1002|245287|69|64.35||34|3.31|3.18|17684291200|876903909||||||Default queue                                                   |5455743|68257416|2024-12-19 06:38:06.851707|2024-12-19 06:39:15.109123|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62999c420ee1f(l_orderkey, l_suppke
100|613335|6|732|145775|69|37.22||37|16.00|4.22|5312965885|433729858||||||Default queue                                                   |5074582|68154708|2024-12-18 08:22:58.24168|2024-12-18 08:24:06.396388|0||0 - Ran on the main cluster||select /* TPC-H Q7 */ supp_nation, cust_nation, l_year, sum(
100|615569|6|1018|84521|68|48.26||68|2.14|1.98|18000048306|151630394||||||Default queue                                                   |5115624|67942356|2024-12-18 10:44:02.04677|2024-12-18 10:45:09.989126|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|612937|6|969|193555|68|45.39||61|5.06|1.83|17884303485|546276521||||||Default queue                                                   |5066872|67891667|2024-12-18 07:56:04.04942|2024-12-18 07:57:11.941087|0||0 - Ran on the main cluster||select /* TPC-H Q5 */ n_name, sum(l_extendedprice * (1 - l_d
100|828506|6|1007|84408|68|47.84|12333|67|2.06|1.82|18000048306|150397699||||||Default queue                                                   |5492584|67348955|2024-12-19 08:44:01.972308|2024-12-19 08:45:09.321263|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|831269|6|1004|84445|68|47.85|12550|67|4.05|3.81|18000048306|151146928||||||Default queue                                                   |5542545|67273116|2024-12-19 11:35:21.896276|2024-12-19 11:36:29.169392|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|619082|6|1027|84760|68|48.81||67|2.55|2.59|18000048306|152279560||||||Default queue                                                   |5179986|67007507|2024-12-18 14:25:03.958615|2024-12-18 14:26:10.966122|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|825704|6|1007|85164|67|48.03|12132|67|1.78|1.76|18000048306|151846464||||||Default queue                                                   |5442294|66803120|2024-12-19 05:51:32.059715|2024-12-19 05:52:38.862835|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|615755|6|1018|84343|67|48.83||66|2.27|2.27|18000048306|153748674||||||Default queue                                                   |5119280|66593971|2024-12-18 10:56:53.089464|2024-12-18 10:57:59.683435|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|829678|6|999|84012|67|48.37||66|1.88|1.00|18000048306|153304842||||||Default queue                                                   |5513170|66428651|2024-12-19 09:54:14.998125|2024-12-19 09:55:21.426776|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|833285|6|1002|84958|67|48.50||66|1.97|2.00|18000048306|152823014||||||Default queue                                                   |5577712|66205401|2024-12-19 13:35:12.911256|2024-12-19 13:36:19.116657|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|833812|6|1005|84662|67|48.69||66|3.11|2.76|18000048306|152310738||||||Default queue                                                   |5587529|66184149|2024-12-19 14:09:09.60249|2024-12-19 14:10:15.786639|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|833581|6|1004|84728|67|48.48|5430|66|2.05|2.01|18000048306|150698638||||||Default queue                                                   |5583493|66151020|2024-12-19 13:55:17.37666|2024-12-19 13:56:23.52768|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|831583|6|1004|84903|67|48.64||66|1.82|1.90|18000048306|153416310||||||Default queue                                                   |5547611|66094618|2024-12-19 11:52:51.665133|2024-12-19 11:53:57.759751|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|832713|6|1002|84370|67|48.60||66|7.11|5.94|18000048306|150664895||||||Default queue                                                   |5566745|66055419|2024-12-19 12:58:30.735368|2024-12-19 12:59:36.790787|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|612757|6|1|0|1|15.13||1|4.00||||||||64|Default queue                                                   |5063265|65246468|2024-12-18 07:43:11.882433|2024-12-18 07:44:17.128901|0||0 - Ran on the main cluster||select* from svl_query_metrics where query_execution_time >=
100|613156|6|1|0|1|21.39||1|16.00||||||||65|Default queue                                                   |5071144|65217852|2024-12-18 08:10:59.916994|2024-12-18 08:12:05.134846|0||0 - Ran on the main cluster||select * from svl_query_metrics_summary order by query_execu
100|612598|6|317|267944|65|46.48||31|8.18|5.48|17734778880|118209186||||||Default queue                                                   |5059877|64226652|2024-12-18 07:31:20.964247|2024-12-18 07:32:25.190899|0||0 - Ran on the main cluster||select /* TPC-H Q8 */ o_year, sum(case when nation = 'BRAZIL
100|613222|6|866|104854|64|59.05||32|1.76|1.61|8869075224|339489395||||||Default queue                                                   |5072416|63523425|2024-12-18 08:15:18.843502|2024-12-18 08:16:22.366927|0||0 - Ran on the main cluster||select /* TPC-H Q10 */ c_custkey, c_name, sum(l_extendedpric
100|613041|6|873|105532|64|59.57||32|2.16|2.26|8933288124|344142648||||||Default queue                                                   |5068943|63490140|2024-12-18 08:03:17.460601|2024-12-18 08:04:20.950741|0||0 - Ran on the main cluster||select /* TPC-H Q10 */ c_custkey, c_name, sum(l_extendedpric
100|612773|6|767|105381|61|67.06||30|1.60|1.75|8833126180|344142130|||||1|Default queue                                                   |5063553|61768715|2024-12-18 07:44:16.24052|2024-12-18 07:45:18.009235|0||0 - Ran on the main cluster||select /* TPC-H Q10 */ c_custkey, c_name, sum(l_extendedpric
100|612610|6|546|144666|61|84.30||27|1.08|1.02|17620999680|442220912||||||Default queue                                                   |5060171|60928481|2024-12-18 07:32:25.246158|2024-12-18 07:33:26.174639|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629866a4041a9(l_orderkey, l_suppke
100|615351|6|837|193375|61|46.63||51|5.00|2.42|17880040710|545953513||||||Default queue                                                   |5111435|60745895|2024-12-18 10:29:48.288785|2024-12-18 10:30:49.03468|0||0 - Ran on the main cluster||select /* TPC-H Q5 */ n_name, sum(l_extendedprice * (1 - l_d
100|831966|6|837|191425|61|44.48||55|6.01|3.17|17758528630|546214885||||||Default queue                                                   |5553925|60589832|2024-12-19 12:14:19.340028|2024-12-19 12:15:19.92986|0||0 - Ran on the main cluster||select /* TPC-H Q5 */ n_name, sum(l_extendedprice * (1 - l_d
100|613447|6|699|134641|61|79.81||44|4.20|1.12|9646821440|410141731||||||Default queue                                                   |5077279|60386339|2024-12-18 08:32:18.971736|2024-12-18 08:33:19.358075|0||0 - Ran on the main cluster||select /* TPC-H Q3 */ l_orderkey, sum(l_extendedprice * (1 -
100|612685|6|628|133186|60|87.38||35|4.10|1.12|9580495040|399751289|||||1|Default queue                                                   |5061698|60230524|2024-12-18 07:37:35.873706|2024-12-18 07:38:36.10423|0||0 - Ran on the main cluster||select /* TPC-H Q3 */ l_orderkey, sum(l_extendedprice * (1 -
(445 rows)
